institution_id,name,address,phone,fax,email,internet
16033593,"University of California, Santa Barbara","
Santa Barbara CA 93106
USA",+1 805 893-8000,,,Zur Homepage
280663562,David Geffen School of Medicine at UCLA Department of Surgery Division of General Surgery,"LeConte Avenue 10833
Los Angeles 90095
USA",,,,
22464177,Centro de Investigaciones y Estudios Superiores en Antropología Social (CIESAS),"
Ciudad de México
Mexiko",,,,
375322517,JENOPTIK Industrial Metrology Germany GmbH,"Alte Tuttlinger Straße 20
78056 Villingen-Schwenningen
Deutschland",+49 7720 6020,,,
186881372,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr","Ferdinand-Sauerbruch-Straße 1
56073 Koblenz
Deutschland",+49 261 400-0,+49 261 400-7630,baainbwposteingang@bundeswehr.org,Zur Homepage
203517741,Landschaftsverband Rheinland LVR-Institut für Landeskunde und Regionalgeschichte,"Endenicher Straße 133
53115 Bonn
Deutschland",+49 228 9834-0,+49 228 9834-119,rheinische-landeskunde@lvr.de,Zur Homepage
13046,Naturhistorisches Museum Schloß Bertholdsburg Schleusingen,"Burgstraße 6
98553 Schleusingen
Deutschland",+49 36841 531-0,+49 36841 531-225,museum.schleusingen@gmx.de,Zur Homepage
57382664,CCG Cool Chain Group Holding AG,"Contrescarpe 52
28195 Bremen
Deutschland",+49 421 460470-0,+49 421 460470-10,sec@coolchain.org,
828778,Karl-Franzens-Universität Graz,"Universitätsplatz 3
8010 Graz
Österreich",+43 316 380-0,+43 316 380-9030,info@uni-graz.at,Zur Homepage
171393727,INRA - Centre de Biologie et de Gestion des Populations,"Campus International de Baillarguet
34988 Montferrier-sur-Lez cedex
Frankreich",+33 4 99623311,+33 4 99623345,,Zur Homepage
17014148,Russian Academy of Sciences Laboratory of Dynamics and Strength of Constructions Institute for Problems of Mechanical Engineering,"199178 V.O. Bolshoy 61
St. Petersburg
Russische Föderation",,,,
57341745,UPR20 Aquaculture et gestion des ressources aquatiques Campus International de Baillarguet CIRAD,"TA B-20/A, Bur.A18
34398 Montpellier Cedex 5
Frankreich",,,,
42185420,European Molecular Biology Laboratory (EMBL),"Wellcome Trust Genome Campus 1
Hinxton CB10 1SD
Großbritannien",,,,Zur Homepage
20755074,Tel-Aviv University George S. Wise Faculty of Life Sciences Department of Molecular Biology and Ecology of Plants,"Britannia 04
Tel Aviv 69978
Israel",+972 3 640-9841,+972 3 640-9380,plants@tauex.tau.ac.il,Zur Homepage
252978525,Fill GmbH,"Fillstr. 1
4942 Gurten
Österreich",+43 7757 7010310,,wilhelm.rupertsberger@fill.co.at,
20762994,Agricultural Research Centre of Finland,"
31600 Jokioinen
Finnland",+358 3 41882452,,,
21093944,Universidade de São Paulo,"Rua do Matao, Travessa R, 187
05508-090 São Paulo
Brasilien",+55 11 818-4244,+55 11 815-5665,gr@edu.usp.br,Zur Homepage
68256824,Stadtverwaltung Altenburg - Stadtarchiv,"Markt 1
04600 Altenburg
Deutschland",+49 3447 594-170,,info@stadt-altenburg.de,Zur Homepage
58160480,Ecole Polytechnique d'Architecture et d'Urbanisme,"
Algiers
Algerien",,,,Zur Homepage
96622587,Wroclaw University of Science and Technology,"Wyb. Wyspiañskiego 27
50-370 Wroclaw
Polen",+48 71 3202600,,,Zur Homepage
105267055,Deutsches Forschungszentrum für Künstliche Intelligenz GmbH (DFKI) Cyber-Physical Systems (CPS),"Bibliothekstraße 1
28359 Bremen
Deutschland",+49 421 218-59840,+49 421 218-9859840,cps-info@dfki.de,Zur Homepage
21090744,Duke University,"
Durham NC 27708
USA",+1 919 684-8111,,,Zur Homepage
10594,Max-Planck-Institut für Wissenschaftsgeschichte (MPIWG),"Boltzmannstraße 22
14195 Berlin
Deutschland",+49 30 22667-0,+49 30 22667-299,paass@mpiwg-berlin.mpg.de,Zur Homepage
20758226,Nepean Hospital,"Derby Street
Kingswood NSW 2747
Australien",+61 2 47342000,+61 2 47342904,,Zur Homepage
276394987,Department of Anthropology School of Social Science University of Aberdeen,"Edward Wright Building Dunbar Str
Aberdeen AB24 3QY
Großbritannien",,,,
10427,Universität Potsdam,"Am Neuen Palais 10
14469 Potsdam
Deutschland",+49 331 977-0,+49 331 972-163,presse@uni-potsdam.de,Zur Homepage
20746554,Johann-Sebastian-Bach-Institut,"Dahlmannstraße 14
37073 Göttingen
Deutschland",+49 551 55972,+49 551 46015,info@bach-institut.de,Zur Homepage
20775484,Copenhagen Business School,"Solbjerg Plads 3
2000 Frederiksberg
Dänemark",+45 3815 3815,,cbs@cbs.dk,Zur Homepage
49066851,Wintershall AG,"Friedrich-Ebert-Straße 160
34119 Kassel
Deutschland",+49 561 301-0,+49 561 301-1702,info@wintershall.com,Zur Homepage
10342,Helmholtz-Zentrum Geesthacht Zentrum für Material- und Küstenforschung GmbH,"Max-Planck-Straße 1
21502 Geesthacht
Deutschland",+49 4152 87-0,+49 4152 87-1403,contact@hzg.de,Zur Homepage
15580204,University of Wisconsin-Madison,"5185 Helen C. White Hall
Madison WI 53706-1475
USA",+1 608 263-2400,,,Zur Homepage
24211,Institut für Hygiene und Umwelt,"Marckmannstraße 129a
20539 Hamburg
Deutschland",+49 40 42845-77,+49 40 42845-7274,InfoHU@hu.hamburg.de,Zur Homepage
10135,Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt,"Münzstraße 12
97070 Würzburg
Deutschland",+49 931 3511-0,+49 931 3511-159,p-amt@fhws.de,Zur Homepage
21093856,Universitat Rovira i Virgili,"C. de l'Escorxador, s/n Tarragona
Tarragona
Spanien",+34 902 337-878,,,Zur Homepage
20772386,Hacettepe University,"Taskent Sokak 16-1
06600 Ankara
Türkei",,,,Zur Homepage
42164702,University of Bradford,"
Bradford BD7 1DP
Großbritannien",+44 1274 232323,,,Zur Homepage
56194902,Schlumberger Data and Consulting Services Ltd.,"South Dairy Ashford Road 1325
Houston TX 77077
USA",,,,Zur Homepage
21091828,Macquarie University,"
Sydney NSW 2109
Australien",+61 2 9850-7111,,mqinfo@mq.edu.au,Zur Homepage
401706576,AGH University of Science and Technology Faculty of Applied Mathematics,"Al. Mickiewicza 30
30-059 Kraków
Polen",+48 12 6173168,,,Zur Homepage
270163009,Institute of Biophysics Siberian Branch Russian Academy of Sciences,"Akademgorodok
660036 Krasnoyarsk
Russische Föderation",,,,
318145650,Università di Corsica Faculté des Sciences et Techniques,"Campus Grossetti
20250 Corte
Frankreich",,,,
199938909,Deutscher Akademischer Austauschdienst (DAAD) DAAD Außenstelle London,"1 Southampton Place
London WC1A 2DA
Großbritannien",+44 20 7831-9511,+44 20 7831-8575,info@daad.org.uk,Zur Homepage
15049314,The Sainsbury Laboratory John Innes Centre,"Colney Lane
Norwich NR4 7UH
Großbritannien",+44 1603 450400,+44 1603 450011,admin@tsl.ac.uk,
76982217,Fonds zur Förderung der wissenschaftlichen Forschung (FWF),"Sensengasse 1
1090 Wien
Österreich",+43 1 505-6740,+43 1 505-6739,office@fwf.ac.at,Zur Homepage
18933,Ludwig-Maximilians-Universität München Institut für Kunstgeschichte,"Zentnerstraße 31
80798 München
Deutschland",+49 89 2180-2465,+49 89 2180-5316,Christina.Hollerith@kunstgeschichte.uni-muenchen.de,Zur Homepage
55948864,Evangelische Erwachsenenbildung Worms-Wonnegau,"Römerstraße 76
67547 Worms
Deutschland",+49 6241 87970,+49 6241 26138,ev.erwachsenenbildung@t-online.de,Zur Homepage
289868577,Indian Council of Forestry Research and Education Himalayan Forest Research Institute,"
171009 Panthaghati Shimla
Indien",,,,Zur Homepage
32356784,Outokumpu Nirosta GmbH,"Oberschlesienstraße 16
47807 Krefeld
Deutschland",+49 2151 8301,+49 2151 832022,,Zur Homepage
39850105,Sana Klinikum Offenbach GmbH,"Starkenburgring 66
63069 Offenbach
Deutschland",+49 69 8405-0,+49 69 8405-4088,info@klinikum-offenbach.de,Zur Homepage
19676,Eberhard Karls Universität Tübingen Asien-Orient-Institut Abteilung für Japanologie,"Wilhelmstraße 90
72074 Tübingen
Deutschland",+49 7071 29-76985,+49 7071 29-5817,japanologie@uni-tuebingen.de,Zur Homepage
20774482,ThyssenKrupp Steel Europe AG,"Kaiser-Wilhelm-Straße 100
47166 Duisburg
Deutschland",+49 203 52-1,+49 203 52-25102,,Zur Homepage
13103,Technische Hochschule Deggendorf,"Dieter-Görlitz-Platz 1
94469 Deggendorf
Deutschland",+49 991 3615-0,+49 991 3615-297,info@th-deg.de,Zur Homepage
972508,Landeshauptarchiv Schwerin,"Graf-Schack-Allee 2
19053 Schwerin
Deutschland",+49 385 588794-10,+49 385 588794-12,poststelle@landesarchiv-greifswald.de,Zur Homepage
42287823,National Research Center (NRC),"El Buhouth St.
Cairo 12311
Ägypten",+20 2 33371362,+20 2 33370931,info@nrc.sci.eg,Zur Homepage
21092976,Università degli Studi di Salerno,"Via Giovanni Paolo II, 132
84084 Fisciano
Italien",,,,Zur Homepage
13552921,Harvard Medical School Teaching Hospital Boston Children's Hospital,"300 Longwood Avenue
Boston MA 02115
USA",+1 617 355-6000,,,Zur Homepage
36494423,Märkische Kliniken GmbH,"Paulmannshöher Straße 14
58515 Lüdenscheid
Deutschland",+49 2351 46-0,+49 2351 46-2006,,Zur Homepage
43762552,University of Kalyani,"Nadia 741235
Kalyani
Indien",+91 33 25808694,,,Zur Homepage
20757420,Hôpitaux Universitaires de Genève,"Gabrielle-Perret-Gentil 4
1211 Genf
Schweiz",+41 22 372-3311,,,Zur Homepage
14058,Universität Leipzig Universitätsbibliothek,"Beethovenstraße 6
04107 Leipzig
Deutschland",+49 341 97-30577,+49 341 97-30599,oeffentlichkeitsarbeit@ub.uni-leipzig.de,Zur Homepage
319497772,University of Tehran Faculty of Letters & Humanities,"
Tehran
Iran",,,,
158335637,ALDI Montabaur (ALDI GmbH & Co.KG) Unternehmensgruppe ALDI Süd,"Am Alten Galgen 21
56410 Montabaur
Deutschland",,,,
392026838,School of Aerospace Xi'an Jiaotong University,"Xianning West Road 28
710049 Xi'an
China",,,,
195191086,College of Charleston,"66 George Street
Charleston SC 29424
USA",,,,Zur Homepage
322897253,Bayerische Gesellschaft für Unterwasserarchäologie (BGfU) e. V. c/o Dr. Tobias Pflederer,"Bodmanstraße 33
87439 Kempten
Deutschland",+49 151 41931216,,bgfu@gmx.de,Zur Homepage
20768830,"CONICET-Area Geologia Económica, Universidad de Buenos Aires","
Buenos Aires
Argentinien",,,,
20757302,Monash University Department of Biochemistry and Molecular Biology,"Wellington Road
Melbourne VIC 3800
Australien",+61 3 9902-9400,+61 3 9902-9500,,Zur Homepage
970760,Bayerische Staatsbibliothek,"Ludwigstraße 16
80539 München
Deutschland",+49 89 28638-0,+49 89 28638-2200,info@bsb-muenchen.de,Zur Homepage
110058500,Fa. SolarWorld AG,"Kurt-Schumacher-Straße 12 - 14
53113 Bonn
Deutschland",,,,
10331,Akademie der Wissenschaften und der Literatur Mainz,"Geschwister-Scholl-Straße 2
55131 Mainz
Deutschland",+49 6131 577-0,+49 6131 577-111,praesidialbuero@adwmainz.de,Zur Homepage
273707442,University of Malta,"
Msida MSD 2080
Malta",,,,Zur Homepage
203850523,Eidgenössisches Nuklearsicherheitsinspektorat ENSI,"Industriestrasse 19
5200 Brugg
Schweiz",,,,Zur Homepage
350397744,TOZARD research laboratory,"Bambili i-Tubah
Bamenda,
Kamerun",,,,
20747936,"Université Joseph Fourier Laboratoire di Génétique Moleculaire des Plantes,","
Grenoble cedex
Frankreich",,,,
194381006,Malawian Union of Saving and Credit Cooperatives (MUSCCO),"P. O. Box 651
Lilongwe
Malawi",,,,
980486,Bayerische Akademie der Wissenschaften Walther-Meißner-Institut für Tieftemperaturforschung,"Walther-Meißner-Straße 8
85748 Garching
Deutschland",+49 89 289-14202,+49 89 289-14206,sekretariat@wmi.badw.de,Zur Homepage
277231761,Hatfield School of Government Portland State University,"Postfach 750
Portland OR 97207-0751
USA",,,meloos@pdx.edu,
252271971,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) in der Helmholtz-Gemeinschaft c/o Charité - Universitätsmedizin Berlin,"Charitéplatz 1
10117 Berlin
Deutschland",+49 30 450-539054,+49 30 450-539916,dietmar.schmitz@dzne.de,Zur Homepage
41489401,National Institute for Astrophysics,"Viale del Parco Mellini 84
00136 Roma
Italien",+39 6 355331,,,Zur Homepage
266072309,University of Venda,"Postfach Private Bag X5050
Thohoyandou
Südafrika",,,,Zur Homepage
198131754,Swift Company Limited,"65/2 Moo 6 Thambon Donkhoi
Nakhon Pathom 73140
Thailand",+66 34 352576,+66 34 352639,exotic@thaifreshproduce.com,Zur Homepage
20756050,Lomonosov Moscow State University Department of Chemistry,"Leninskie Gory
119991 Moscow
Russische Föderation",+7 495 939-3571,+7 495 939-0067,vvlunin@kge.msu.ru,Zur Homepage
20765090,"Vize-Director CAGS Strukturgeologie, Feldlogistik","
Beijing
China",,,,
826506,Institut National Polytechnique de Grenoble,"BP 46
38402 Saint-Martin-d'Hères
Frankreich",,,,Zur Homepage
10696,Max-Planck-Institut für Mathematik in den Naturwissenschaften (MIS),"Inselstraße 22
04103 Leipzig
Deutschland",+49 341 9959-50,+49 341 9959-658,managing-director@mis.mpg.de,Zur Homepage
20773784,Instituto de Oceanología,"Calle 1ra. 18406 entre 184 y 186
La Habana 11600
Kuba",+53 271 60-08,,,Zur Homepage
77002341,Fonds Wetenschappelijk Onderzoek - Vlaanderen Research Foundation Flanders (FWO),"Egmontstraat 5
1000 Bruxelles
Belgien",+32 2 512-9110,+32 2 512-5890,post@fwo.be,Zur Homepage
209542497,European Forest Institute,"Yliopistokatu 6
80100 Joensuu
Finnland",+358 10 773-4300,+358 10 773-4377,efisec@efi.int,Zur Homepage
10817,Finanzwissenschaftliches Forschungsinstitut an der Universität zu Köln,"Zülpicher Straße 182
50937 Köln
Deutschland",+49 221 426979,+49 221 422352,info@fifo-koeln.de,Zur Homepage
13096,"Hochschule für Künste im Sozialen, Ottersberg","Am Wiestebruch 68
28870 Ottersberg
Deutschland",+49 4205 3949-0,+49 4205 3949-79,info@hks-ottersberg.de,Zur Homepage
34835457,Wacker Chemie AG Werk Burghausen,"Johannes-Hess-Straße 24
84489 Burghausen
Deutschland",+49 8677 831400,+49 8677 8861400,,Zur Homepage
10601,Fraunhofer-Institut für Angewandte Polymerforschung (IAP),"Geiselbergstraße 69
14476 Potsdam
Deutschland",+49 331 568-1000,+49 331 568-3000,info@iap.fraunhofer.de,Zur Homepage
52384310,Science and Technology Facilities Council (STFC),"Chilton, Didcot
Oxfordshire OX11 0QX
Großbritannien",+44 1235 445000,+44 1235 445808,enquiries@cclrc.ac.uk,Zur Homepage
127570664,Archäologisches Landesmuseum Baden-Württemberg Außenstelle Konstanz,"Benediktinerplatz 5
78467 Konstanz
Deutschland",+49 7531 9804-0,+49 7531 68452,info@konstanz.alm-bw.de,Zur Homepage
399159390,Johanniter-Krankenhaus,"Johanniterstraße 3-5
53113 Bonn
Deutschland",+49 228 543-0,+49 228 543-2026,,Zur Homepage
392035873,School of Electronics Engineering & Computer Science Peking University,"
Beijing 100871
China",,,,
30144441,SOFiSTiK AG,"Bruckmannring 38
85764 Oberschleißheim
Deutschland",+49 89 315878-0,+49 89 315878-23,info@sofistik.de,Zur Homepage
20777638,Kasetsart University Faculty of Agriculture,"50 Pahonyothin Road
Bangkok 10900
Thailand",+66 2 579-6152,,,Zur Homepage
325848819,"Université de Lorraine UFR Arts, Lettres & Langues","Ile du Saulcy
F-57045 Metz Cedex 1
Frankreich",,,,
20749124,Instituto Nazionale di Geofisica e Vulcanologia,"Via di Vigna Murata 605
00143 Roma
Italien",,,,Zur Homepage
379818,Aarhus University,"Nordre Ringgade 1
8000 Århus C
Dänemark",+45 87 15-0000,+45 87 15-0201,au@au.dk,Zur Homepage
139246298,Huazhong Normal University,"152 Luoyu Road
Wuhan
China",+86 27 67868133,,,Zur Homepage
273217743,"Department of Geographie Climate Inpacts, Risks and Adaption Glaciology and Geomorphodynamics Group Physical Geography Division Universität Zürich","Winterthurerstr. 190
8057 Zürich
Schweiz",,,,
110202868,Winkelmann Dynaform Technik GmbH & Co. KG,"Gersteinstraße 11-15
59227 Ahlen
Deutschland",,,,
110161058,Periyar University,"
Salem
Indien",,,,Zur Homepage
10065,Pädagogische Hochschule Ludwigsburg,"Reuteallee 46
71634 Ludwigsburg
Deutschland",+49 7141 140-0,+49 7141 140-434,rektorat@ph-ludwigsburg.de,Zur Homepage
10505,Weierstraß-Institut für Angewandte Analysis und Stochastik (WIAS) Leibniz-Institut im Forschungsverbund Berlin e. V.,"Mohrenstraße 39
10117 Berlin
Deutschland",+49 30 20372-0,+49 30 20372-303,contact@wias-berlin.de,Zur Homepage
234285354,Käthe Kollwitz Museum Köln,"Neumarkt 18-24
50667 Köln
Deutschland",+49 221 227-2899,+49 221 227-3762,museum@kollwitz.de,Zur Homepage
287235257,Stockholm University Department of Philosophy,"Universitetsvägen 10 D
Stockholm
Schweden",,,dag.prawitz@philosophy.su.se,
28954,Städtische Kliniken Bielefeld gem. GmbH,"Teutoburger Straße 50
33604 Bielefeld
Deutschland",+49 521 581-0,+49 521 581-2099,Info@sk-bielefeld.de,Zur Homepage
279707292,Dep. of Genetics Faculty of Biology University of Sevilla,"Postfach 1095
41080 Sevilla
Spanien",,,,
233407812,"Empresa Pública Municipal de Telecomunicaciones, Agua Potable, Alcantarillado y Saneamiento de Cuenca (ETAPA)","
Cuenca
Ecuador",,,,
29146,HIE-RO Hanseatic Institute for Entrepreneurship and Regional Development an der Universität Rostock,"Albert-Einstein-Straße 23
18059 Rostock
Deutschland",+49 381 498-5627,+49 381 498-5634,info@hie-ro.de,Zur Homepage
10711,Max-Planck-Institut für Biogeochemie (MPI-BGC),"Hans-Knöll-Straße 10
07745 Jena
Deutschland",+49 3641 57-60,+49 3641 57-70,contact@bgc-jena.mpg.de,Zur Homepage
20775638,Department of Meteorology University of Hanoi,"334 Nguyen Trai, Thanh Xuan
Hanoi
Vietnam",,,,
10374,Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke (DIFE),"Arthur-Scheunert-Allee 114-116
14558 Nuthetal
Deutschland",+49 33200 88-0,+49 33200 88-2444,presse@dife.de,Zur Homepage
26479006,Rutgers - The State University of New Jersey,"57 US Highway 1
New Brunswick NJ 08901-8554
USA",+1 732 445-4636,,,Zur Homepage
279885670,The University of Texas at Austin Department of Anthropology,"2201 Speedway Stop C3200
Austin TX 78712
USA",,,,
361828169,Department of Electrial and Computer Engineering Texas A & M University,"
College Station TX 77843-3128
USA",,,,Zur Homepage
38826865,Centrum voor Wiskunde en Informatica,"Science Park 123
1098 XG Amsterdam
Niederlande",+31 20 592-9333,+31 20 592-4199,info@cwi.nl,Zur Homepage
318433761,AOK Bremen/Bremerhaven,"Bürgermeister-Smidt-Straße 95
28195 Bremen
Deutschland",+49 421 17610,+49 421 1761-91991,info@hb.aok.de,Zur Homepage
270758487,Fauser AG,"Talhofstraße 30
82205 Gilching
Deutschland",+49 8105 7798-0,+49 8105 7798-77,info@fauser.ag,Zur Homepage
235064506,Naval Research Laboratory,"4555 Overlook Ave., SW
Washington DC 20375
USA",,,,Zur Homepage
29265,Forschungsinstitut für Telekommunikation und Kooperation e.V. (FTK),"Martin-Schmeißer-Weg 4
44227 Dortmund
Deutschland",+49 231 975056-0,+49 231 975056-10,info@ftk.de,Zur Homepage
69239894,Laboratoire National d'Appui au Développement Agricole,"Postfach 206
Bingerville
Côte d'Ivoire",+225 00 22403136,+225 00 21403644,,
51073519,Bulgarian Academy of Science Institute of Experimental Pathology and Parasitology (IEPP),"
1113 Sofia
Bulgarien",,,,
236859331,Bundesamt für Wald,"Seckendorff-Gudent-Weg 8
1131 Wien
Österreich",+43 1 87838-0,+43 1 87838-1250,direktion@bfw.gv.at,Zur Homepage
379357326,University of Groningen Institute of Pharmacy / Analytical Biochemistry Faculty of Mathematics and Natural Sciences,"Antonius Deusinglaan 1
9713 AV Groningen
Niederlande",,,,Zur Homepage
392921451,Department of Marketing Copenhagen Business School,"Solbjerg Plads 3
2000 Frederiksberg
Dänemark",,,,
30819,Leibniz-Institut für umweltmedizinische Forschung an der Heinrich-Heine-Universität Düsseldorf gGmbh,"Postfach 103045
40021 Düsseldorf
Deutschland",+49 211 3389-0,+49 211 3190910,Info@IUF-Duesseldorf.de,Zur Homepage
234637297,Universidad Veracruzana,"Av. Luis Castelazo s/n
C.P. 91190 Xalapa Veracruz
Mexiko",+52 228 841-8900,+52 228 841-8903,enavarro@uv.mx,Zur Homepage
10647,"Fraunhofer-Institut für Kurzzeitdynamik, Ernst-Mach-Institut (EMI)","Eckerstraße 4
79104 Freiburg
Deutschland",+49 761 2714-0,+49 761 2714-316,klaus.thoma@emi.fraunhofer.de,Zur Homepage
